"bron","text"
"BurgelijkWetboek07","Lid 4 is van overeenkomstige toepassing op de koop van deelnemings- of lidmaatschapsrechten die recht geven op het gebruik van een tot bewoning bestemde onroerende zaak of bestanddeel daarvan."
"BurgelijkWetboek07","De tweede volzin van lid 2 en de leden 4–5 zijn niet van toepassing, wanneer de overeenkomst tevens voldoet aan de omschrijving van een overeenkomst als bedoeld in artikel 50a, onderdelen c, d of f."
"BurgelijkWetboek07","Wanneer de koper gestoord wordt of goede grond heeft te vrezen dat hij gestoord zal worden door een vordering tot uitwinning of tot erkenning van een recht op de zaak dat daarop niet had mogen rusten, kan hij de betaling van de koopprijs opschorten, tenzij de verkoper voldoende zekerheid stelt om het nadeel te dekken dat de koper dreigt te lijden."
"BurgelijkWetboek07","Bij een consumentenkoop verjaart de rechtsvordering tot betaling van de koopprijs door verloop van twee jaren."
"BurgelijkWetboek07","Heeft de koper de zaak ontvangen doch is hij voornemens deze te weigeren, dan moet hij als een zorgvuldig schuldenaar voor het behoud ervan zorgen; hij heeft op de zaak een retentierecht totdat hij door de verkoper voor de door hem in redelijkheid gemaakte kosten schadeloos is gesteld."
"BurgelijkWetboek07","De koper die voornemens is een aan hem verzonden en op de plaats van bestemming te zijner beschikking gestelde zaak te weigeren, moet, zo dit geen betaling van de koopprijs en geen ernstige bezwaren of onredelijke kosten meebrengt, deze in ontvangst nemen, tenzij de verkoper op de plaats van bestemming aanwezig is of iemand aldaar bevoegd is zich voor zijn rekening met de zorg voor de zaak te belasten."
"BurgelijkWetboek07","Wanneer in de gevallen, in artikel 29 voorzien, de zaak aan snel tenietgaan of achteruitgang onderhevig is of wanneer de bewaring daarvan ernstige bezwaren of onredelijke kosten zou meebrengen, is de koper verplicht de zaak op een geschikte wijze te doen verkopen."
"BurgelijkWetboek07","Indien de overeenkomst aan de koper de bevoegdheid geeft door aanwijzing van maat of vorm of op andere wijze de zaak te specificeren en hij daarmede in verzuim is, kan de verkoper daartoe zelf overgaan, met inachtneming van de hem bekende behoeften van de koper."
"BurgelijkWetboek07","Ingeval de koper met de inontvangstneming in verzuim is, vindt artikel 30 overeenkomstige toepassing."
"BurgelijkWetboek07","Indien de aflevering van een roerende zaak op een bepaalde dag essentieel is en op die dag de koper niet in ontvangst neemt, levert zulks een grond op tot ontbinding als bedoeld in artikel 265 van Boek 6."
"BurgelijkWetboek07","De verkoper kan de koop door een schriftelijke verklaring ontbinden, indien het achterwege blijven van inontvangstneming hem goede grond geeft te vrezen dat de prijs niet zal worden betaald."
"BurgelijkWetboek07","Indien de verkoper bij een consumentenkoop krachtens een bij die overeenkomst gemaakt beding de koopprijs na het sluiten van de koop verhoogt, is de koper bevoegd de koop door een schriftelijke verklaring te ontbinden, tenzij bedongen is dat de aflevering langer dan drie maanden na de koop zal plaatsvinden."
"BurgelijkWetboek07","Voor de toepassing van lid 1 wordt onder koopprijs begrepen het bedrag dat bij het sluiten van de overeenkomst onder voorbehoud van prijswijziging voorlopig als koopprijs is opgegeven."
"BurgelijkWetboek07","In geval van ontbinding van de koop is, wanneer de zaak een dagprijs heeft, de schadevergoeding gelijk aan het verschil tussen de in de overeenkomst bepaalde prijs en de dagprijs ten dage van de niet-nakoming."
"BurgelijkWetboek07","Voor de berekening van deze schadevergoeding is de in aanmerking te nemen dagprijs die van de markt waar de koop plaatsvond, of, indien er geen dergelijke dagprijs is of deze bezwaarlijk zou kunnen worden toegepast, de prijs van de markt die deze redelijkerwijs kan vervangen; hierbij wordt rekening gehouden met verschillen in de kosten van vervoer van de zaak."
"BurgelijkWetboek07","Heeft de koper of de verkoper een dekkingskoop gesloten en is hij daarbij redelijk te werk gegaan, dan komt hem het verschil toe tussen de overeengekomen prijs en die van de dekkingskoop."
"BurgelijkWetboek07","De bepalingen van de twee voorgaande artikelen sluiten het recht op een hogere schadevergoeding niet uit ingeval meer schade is geleden."
"BurgelijkWetboek07","De verkoper van een roerende, aan de koper afgeleverde zaak die niet een registergoed is, kan, indien de prijs niet betaald is en in verband daarmee aan de vereisten voor een ontbinding als bedoeld in artikel 265 van Boek 6 is voldaan, de zaak door een tot de koper gerichte schriftelijke verklaring terugvorderen. Door deze verklaring wordt de koop ontbonden en eindigt het recht van de koper of zijn rechtsverkrijger; de artikelen 271, 273, 275 en 276 van Boek 6 zijn van overeenkomstige toepassing."
"BurgelijkWetboek07","Is slechts de prijs van een bepaald deel van het afgeleverde niet betaald, dan kan de verkoper slechts dat deel terugvorderen. Is ten aanzien van het geheel een deel van de prijs niet betaald, dan kan de verkoper een daaraan evenredig deel van het afgeleverde terugvorderen indien het afgeleverde voor een zodanige verdeling vatbaar is. In beide gevallen wordt de koop slechts voor het teruggevorderde deel van het afgeleverde ontbonden."
"BurgelijkWetboek07","In alle andere gevallen van gedeeltelijke betaling van de prijs kan de verkoper slechts het afgeleverde in zijn geheel terugvorderen tegen teruggave van het reeds betaalde."
"BurgelijkWetboek07","Is de koper in staat van faillissement verklaard of is aan hem surséance van betaling verleend, dan heeft de terugvordering geen gevolg, indien door de curator, onderscheidenlijk door de koper en de bewindvoerder, binnen een hun daartoe door de verkoper bij diens verklaring te stellen redelijke termijn de koopprijs wordt betaald of voor deze betaling zekerheid wordt gesteld."
"BurgelijkWetboek07","Het eerste lid is van overeenkomstige toepassing indien ten aanzien van de koper de schuldsaneringsregeling natuurlijke personen van toepassing is verklaard, tenzij de koopovereenkomst tot stand is gekomen na de uitspraak tot de toepassing van de schuldsaneringsregeling."
"BurgelijkWetboek07","De bevoegdheid tot terugvordering kan slechts worden uitgeoefend voor zover het afgeleverde zich nog in dezelfde staat bevindt als waarin het werd afgeleverd."
"BurgelijkWetboek07","Tenzij de zaak in handen van de koper is gebleven, vervalt de bevoegdheid tot terugvordering wanneer de zaak overeenkomstig artikel 90 lid 1 of artikel 91 van Boek 3 anders dan om niet is overgedragen aan een derde die redelijkerwijs niet behoefde te verwachten dat het recht zou worden uitgeoefend."
"BurgelijkWetboek07","Is de zaak na de aflevering anders dan om niet in vruchtgebruik gegeven of verpand, dan is lid 1 van overeenkomstige toepassing."
"BurgelijkWetboek07","De verkoper kan zijn in artikel 39 omschreven bevoegdheid niet uitoefenen, indien de koper voor de volle koopprijs handelspapier heeft geaccepteerd."
"BurgelijkWetboek07","Bij acceptatie voor een gedeelte van de prijs kan de verkoper die bevoegdheid slechts uitoefenen, indien hij ten behoeve van de koper zekerheid stelt voor de vergoeding van hetgeen de koper uit hoofde van zijn acceptatie zou moeten betalen."
"BurgelijkWetboek07","De in artikel 39 omschreven bevoegdheid van de verkoper vervalt, wanneer zowel zes weken zijn verstreken nadat de vordering tot betaling van de koopprijs opeisbaar is geworden, als zestig dagen, te rekenen van de dag waarop de zaak onder de koper of onder iemand van zijnentwege is opgeslagen."
"BurgelijkWetboek07","Koop op proef wordt geacht te zijn gesloten onder de opschortende voorwaarde dat de zaak de koper voldoet."
"BurgelijkWetboek07","Laat deze een termijn, voldoende om de zaak te beoordelen, voorbijgaan zonder de verkoper van zijn beslissing in kennis te stellen, dan kan hij de zaak niet meer weigeren."
"BurgelijkWetboek07","Zolang de koop niet definitief is, is de zaak voor risico van de verkoper."
"BurgelijkWetboek07","Een koop kan ook op een vermogensrecht betrekking hebben. In dat geval zijn de bepalingen van de vorige afdelingen van toepassing voor zover dit in overeenstemming is met de aard van het recht en titel 1AA niet van toepassing is."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Hij die een nalatenschap verkoopt zonder de goederen daarvan stuk voor stuk op te geven, is slechts gehouden voor zijn hoedanigheid van erfgenaam in te staan."
"BurgelijkWetboek07","Heeft de verkoper reeds vruchten genoten, een tot de nalatenschap behorende vordering geïnd of goederen uit de nalatenschap vervreemd, dan moet hij die aan de koper vergoeden."
"BurgelijkWetboek07","De koper moet aan de verkoper vergoeden hetgeen deze wegens de schulden en lasten der nalatenschap heeft betaald en hem voldoen hetgeen hij als schuldeiser van de nalatenschap te vorderen had."
"BurgelijkWetboek07","Ruil is de overeenkomst waarbij partijen zich verbinden elkaar over en weer een zaak in de plaats van een andere te geven."
"BurgelijkWetboek07","De bepalingen betreffende koop vinden overeenkomstige toepassing, met dien verstande dat elke partij wordt beschouwd als verkoper voor de prestatie die zij verschuldigd is, en als koper voor die welke haar toekomt."
"BurgelijkWetboek07","Voor de toepassing van deze titel wordt verstaan onder:"
"BurgelijkWetboek07","digitale inhoud: gegevens die in digitale vorm worden geproduceerd en geleverd;"
"BurgelijkWetboek07","digitale dienst:"
"BurgelijkWetboek07","een dienst die de consument in staat stelt gegevens in digitale vorm te creëren, te verwerken of op te slaan, of toegang tot die gegevens te krijgen, of"
"BurgelijkWetboek07","een dienst die voorziet in de mogelijkheid van het delen van gegevens of andere interactie met gegevens in digitale vorm die door de consument of door andere gebruikers van die dienst worden geüpload of gecreëerd;"
"BurgelijkWetboek07","integratie: het koppelen van digitale inhoud of een digitale dienst aan de onderdelen van de digitale omgeving van de consument en het verwerken daarvan in die omgeving, zodat de digitale inhoud of digitale dienst overeenkomstig de in deze titel vastgelegde vereisten kan worden gebruikt;"
"BurgelijkWetboek07","handelaar: iedere natuurlijke persoon of rechtspersoon die met betrekking tot onder deze titel vallende overeenkomsten handelt, al dan niet mede via een andere persoon die namens hem of voor zijn rekening optreedt, in het kader van zijn handels-, bedrijfs-, ambachts- of beroepsactiviteit;"
"BurgelijkWetboek07","consument: iedere natuurlijke persoon die bij onder deze titel vallende overeenkomsten handelt voor doeleinden die buiten zijn bedrijfs- of beroepsactiviteit vallen;"
"BurgelijkWetboek07","digitale weergave van waarde: een digitale weergave van waarde, anders dan een prijs in geld, die verschuldigd is in ruil voor de levering van digitale inhoud of een digitale dienst;"
"BurgelijkWetboek07","persoonsgegevens: persoonsgegevens als bedoeld in artikel 4, onderdeel 1, van verordening (EU) 2016/679;"
"BurgelijkWetboek07","digitale omgeving: hardware, software en iedere netwerkverbinding die door de consument wordt gebruikt om toegang te krijgen tot of gebruik te maken van digitale inhoud of een digitale dienst;"
"BurgelijkWetboek07","compatibiliteit: het vermogen van de digitale inhoud of digitale dienst om te functioneren met hardware of software waarmee digitale inhoud of digitale diensten van hetzelfde type gewoonlijk worden gebruikt, zonder dat die digitale inhoud of digitale dienst moeten worden omgezet;"
"BurgelijkWetboek07","functionaliteit: het vermogen van de digitale inhoud of digitale dienst om zijn functies te vervullen met betrekking tot het doel ervan;"
"BurgelijkWetboek07","interoperabiliteit: het vermogen van de digitale inhoud of digitale dienst om te functioneren met hardware of software die verschilt van die waarmee digitale inhoud of digitale diensten van hetzelfde type gewoonlijk worden gebruikt;"
"BurgelijkWetboek07","duurzame gegevensdrager: ieder hulpmiddel dat de consument of de handelaar in staat stelt om persoonlijk aan hem gerichte informatie op te slaan op een wijze die deze informatie toegankelijk maakt voor toekomstig gebruik gedurende een periode die past bij het doel waarvoor de informatie is bestemd, en die een ongewijzigde weergave van de opgeslagen informatie mogelijk maakt;"
"BurgelijkWetboek07","verordening (EU) 2016/679: Verordening (EU) 2016/679 van het Europees Parlement en de Raad van 27 april 2016 betreffende de bescherming van natuurlijke personen in verband met de verwerking van persoonsgegevens en betreffende het vrije verkeer van die gegevens en tot intrekking van Richtlijn 95/46/EG (PbEU 1995, L 119);"
"BurgelijkWetboek07","verordening (EU) 2015/2120: Verordening (EU) 2015/2120 van het Europees Parlement en de Raad van 25 november 2015 tot vaststelling van maatregelen betreffende open-internettoegang en tot wijziging van Richtlijn 2002/22/EG inzake de universele dienst en gebruiksrechten met betrekking tot elektronische communicatienetwerken en -diensten en Verordening (EU) nr. 531/2012 betreffende roaming op openbare mobielecommunicatienetwerken binnen de Unie (PbEU 2015, L 310);"
"BurgelijkWetboek07","richtlijn (EU) 2018/1972: Richtlijn (EU) 2018/1972 van het Europees Parlement en de Raad van 11 december 2018 tot vaststelling van het Europees wetboek voor elektronische communicatie (PbEU 2018, L 321);"
"BurgelijkWetboek07","richtlijn (EU) 2011/24: Richtlijn (EU) 2011/24 van het Europees Parlement en de Raad van 9 maart 2011 betreffende de toepassing van de rechten van patiënten bij grensoverschrijdende gezondheidszorg (PbEU 2011, L 88);"
"BurgelijkWetboek07","richtlijn (EG) 2002/65: Richtlijn (EG) 2002/65 van het Europees Parlement en de Raad van 23 september 2002 betreffende de verkoop op afstand van financiële diensten aan consumenten en tot wijziging van Richtlijn 90/619/EEG van de Raad en de Richtlijnen 97/7/EG en 98/27/EG (PbEU 2002, L 271);"
"BurgelijkWetboek07","richtlijn (EG) 2003/98: Richtlijn 2003/98/EG van het Europees Parlement en de Raad van 17 november 2003 inzake het hergebruik van overheidsinformatie (PbEU 2003, L 345)."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Deze titel is van toepassing:"
"BurgelijkWetboek07","op overeenkomsten waarbij de handelaar digitale inhoud of een digitale dienst aan de consument levert of zich ertoe verbindt die te leveren en de consument een prijs of een digitale weergave van waarde betaalt of zich ertoe verbindt die te betalen ongeacht of de digitale inhoud of digitale dienst volgens zijn specificaties is ontwikkeld;"
"BurgelijkWetboek07","als de handelaar digitale inhoud of een digitale dienst aan de consument levert of zich ertoe verbindt die te leveren en de consument de handelaar persoonsgegevens verstrekt of zich ertoe verbindt die te verstrekken, tenzij de door de consument verstrekte persoonsgegevens uitsluitend door de handelaar worden verwerkt om de digitale inhoud of digitale dienst te leveren of om de handelaar in staat te stellen te voldoen aan de wettelijke vereisten waaraan hij is onderworpen en de handelaar de gegevens niet voor andere doeleinden verwerkt;"
"BurgelijkWetboek07","op overeenkomsten betreffende materiële gegevensdragers die uitsluitend dienen als drager van digitale inhoud, met uitzondering van de artikelen 50ac en 50ah."
"BurgelijkWetboek07","Deze titel is niet van toepassing:"
"BurgelijkWetboek07","als digitale inhoud of digitale diensten zijn verwerkt in of onderling verbonden zijn met een roerende zaak als bedoeld in artikel 5 lid 1, onderdeel b, en met deze worden meegeleverd op grond van een consumentenkoop ongeacht of die digitale inhoud of digitale dienst wordt geleverd door de verkoper of een derde;"
"BurgelijkWetboek07","als niet kan worden aangetoond dat de levering van verwerkte of onderling verbonden digitale inhoud of digitale dienst geen deel uitmaakt van een consumentenkoop."
"BurgelijkWetboek07","Deze titel is niet van toepassing op overeenkomsten inzake:"
"BurgelijkWetboek07","de verstrekking van andere diensten dan digitale diensten, ongeacht of digitale formats of middelen worden gebruikt door de handelaar om het resultaat van de dienst te behalen of aan de consument te leveren of door te geven;"
"BurgelijkWetboek07","elektronische communicatiediensten als bedoeld in artikel 2, onderdeel 4, van richtlijn (EU) 2018/1972, met uitzondering van nummeronafhankelijke interpersoonlijke communicatiediensten als bedoeld in artikel 2, onderdeel 7, van die richtlijn;"
"BurgelijkWetboek07","gezondheidszorg als bedoeld in artikel 3, onderdeel a, van richtlijn (EU) 2011/24;"
"BurgelijkWetboek07","kansspeldiensten, zijnde diensten die gepaard gaan met het aangaan van een weddenschap waarbij een geldbedrag wordt ingezet in kansspelen, waaronder die welke enige bekwaamheid vereisen, zoals loterijen, casinospelen, poker en weddenschapstransacties en die worden aangeboden langs elektronische weg of met andere communicatietechnologie en op individueel verzoek van een afnemer van zulke diensten;"
"BurgelijkWetboek07","financiële diensten als bedoeld in artikel 2, onderdeel b, van richtlijn (EG) 2002/65;"
"BurgelijkWetboek07","software die door de handelaar wordt aangeboden op basis van een vrije en open licentie waarvoor de consument geen prijs of digitale weergave van waarde betaalt en wanneer de door de consument verstrekte persoonsgegevens uitsluitend worden verwerkt door de handelaar om de beveiliging, compatibiliteit of interoperabiliteit van die software te verbeteren;"
"BurgelijkWetboek07","de levering van digitale inhoud waarbij de digitale inhoud anders dan via het overbrengen van signalen aan het grote publiek beschikbaar wordt gesteld als onderdeel van een optreden of evenement;"
"BurgelijkWetboek07","digitale inhoud die wordt geleverd overeenkomstig richtlijn (EG) 2003/98 door Nederlandse overheidsorganen."
"BurgelijkWetboek07","Als een overeenkomst tussen een handelaar en een consument elementen omvat van levering van digitale inhoud of een digitale dienst alsmede elementen van de levering van andere zaken of diensten, is deze titel, onverminderd het bepaalde in lid 2, uitsluitend van toepassing op de elementen van de overeenkomst die betrekking hebben op de digitale inhoud of digitale dienst. Artikel 50al is niet van toepassing wanneer een overeenkomst in de zin van richtlijn (EU) 2018/1972 elementen van een internettoegangsdienst omvat als bedoeld in artikel 2, onderdeel 2, van verordening (EU) 2015/2120 of een nummergebaseerde interpersoonlijke communicatiedienst als bedoeld in artikel 2, onderdeel 6, van richtlijn (EU) 2018/1972."
"BurgelijkWetboek07","Indien de consument zijn toestemming voor het verwerken van zijn persoonsgegevens intrekt overeenkomstig artikel 7, derde lid, van verordening (EU) 2016/679, is hij niet langer gebonden aan de overeenkomst indien hij daarvoor geen prijs of digitale weergave van waarde betaalt."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","De handelaar levert de digitale inhoud of de digitale dienst onverwijld na het sluiten van de overeenkomst aan de consument, tenzij partijen anders zijn overeengekomen."
"BurgelijkWetboek07","De handelaar heeft aan de verplichting bedoeld in lid 1 voldaan als:"
"BurgelijkWetboek07","de digitale inhoud of een middel dat geschikt is om toegang te verschaffen tot de digitale inhoud of om die te downloaden, beschikbaar is gesteld aan of toegankelijk is gemaakt voor de consument of voor een daartoe door de consument gekozen fysieke of virtuele faciliteit;"
"BurgelijkWetboek07","de digitale dienst toegankelijk wordt gemaakt voor de consument of voor een daartoe door de consument gekozen fysieke of virtuele faciliteit."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","De afgeleverde digitale inhoud of digitale dienst moet aan de overeenkomst beantwoorden."
"BurgelijkWetboek07","De digitale inhoud of digitale dienst wordt geleverd in de meest recente versie die bij het sluiten van de overeenkomst beschikbaar was, tenzij partijen anders zijn overeengekomen."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Voor de vraag of de geleverde digitale inhoud of digitale dienst aan de overeenkomst beantwoordt, moet de digitale inhoud of digitale dienst met name, voor zover van toepassing:"
"BurgelijkWetboek07","wat betreft de beschrijving, hoeveelheid en kwaliteit, functionaliteit, compatibiliteit, interoperabiliteit en andere kenmerken, voldoen aan de overeenkomst;"
"BurgelijkWetboek07","geschikt zijn voor elk bijzonder door de consument gewenst gebruik dat de consument aan de handelaar uiterlijk bij het sluiten van de overeenkomst heeft meegedeeld en dat de handelaar heeft aanvaard;"
"BurgelijkWetboek07","worden geleverd met alle toebehoren, instructies, met inbegrip van installatie-instructies, en klantenservice, als bepaald in de overeenkomst;"
"BurgelijkWetboek07","van updates worden voorzien als bepaald in de overeenkomst."
"BurgelijkWetboek07","Voorts moet de digitale inhoud of digitale dienst:"
"BurgelijkWetboek07","geschikt zijn voor de doeleinden waarvoor de digitale inhoud of een digitale dienst van hetzelfde type gewoonlijk worden gebruikt, indien van toepassing rekening houdend met technische normen of bij ontstentenis van deze normen de sectorspecifieke gedragscodes;"
"BurgelijkWetboek07","overeenstemmen met de proefversie of de voorvertoning van de digitale inhoud of digitale dienst die door de handelaar ter beschikking werd gesteld voordat de overeenkomst werd gesloten;"
"BurgelijkWetboek07","indien van toepassing worden geleverd met andere toebehoren en instructies die de consument redelijkerwijs mag verwachten;"
"BurgelijkWetboek07","beschikken over de hoeveelheid, kwaliteit en prestatiekenmerken, onder meer met betrekking tot functionaliteit, compatibiliteit, toegankelijkheid, continuïteit en beveiliging, waarover de digitale inhoud of digitale diensten van hetzelfde type gewoonlijk beschikken en die de consument gezien de aard van de digitale inhoud of digitale dienst redelijkerwijs mag verwachten, rekening houdend met publieke mededelingen die zijn gedaan door of namens de handelaar of andere personen in eerdere schakels van de transactieketen, in het bijzonder in reclameboodschappen of op etikettering."
"BurgelijkWetboek07","De handelaar is niet gebonden door de in lid 2, onderdeel d, bedoelde publieke mededelingen als de handelaar aantoont dat:"
"BurgelijkWetboek07","hij niet bekend was of redelijkerwijs niet bekend kon zijn met de publieke mededeling;"
"BurgelijkWetboek07","de publieke mededeling bij het sluiten van de overeenkomst op dezelfde of vergelijkbare wijze was gerectificeerd als waarop deze was gedaan;"
"BurgelijkWetboek07","de beslissing tot aankoop van de digitale inhoud of digitale dienst niet door de publieke mededeling beïnvloed kon zijn."
"BurgelijkWetboek07","De handelaar zorgt ervoor dat de updates, waaronder beveiligingsupdates, die nodig zijn om de geleverde digitale inhoud of de digitale dienst te laten beantwoorden aan de overeenkomst aan de consument worden gemeld en geleverd gedurende de periode die de consument redelijkerwijs kan verwachten, gezien de aard en het doel van de digitale inhoud of digitale dienst en rekening houdend met de omstandigheden en de aard van de overeenkomst."
"BurgelijkWetboek07","Wanneer de consument verzuimt de overeenkomstig het vorige lid door de handelaar verstrekte updates binnen een redelijke termijn te installeren, is de handelaar niet aansprakelijk voor een gebrek als dat uitsluitend het gevolg is van de afwezigheid van de betrokken update, mits:"
"BurgelijkWetboek07","de handelaar de consument in kennis heeft gesteld van de beschikbaarheid van de update en de gevolgen indien de consument die niet installeert;"
"BurgelijkWetboek07","het niet of verkeerd installeren van de update door de consument niet te wijten was aan tekortkomingen in de door de handelaar verstrekte installatie-instructies."
"BurgelijkWetboek07","Er is geen sprake van het niet beantwoorden van de afgeleverde digitale inhoud of digitale dienst aan de overeenkomst in de zin van lid 2 of 4 indien de consument bij het sluiten van de overeenkomst er uitdrukkelijk van in kennis werd gesteld dat een specifiek kenmerk van de digitale inhoud of digitale dienst afweek van de redelijke verwachtingen van de consument en de consument die afwijking bij het sluiten van de overeenkomst uitdrukkelijk en afzonderlijk heeft aanvaard."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Elk gebrek aan overeenstemming van de digitale inhoud of digitale dienst met de overeenkomst dat het gevolg is van de verkeerde integratie ervan in de digitale omgeving van de consument wordt beschouwd als het niet beantwoorden aan de overeenkomst, indien:"
"BurgelijkWetboek07","de digitale inhoud of digitale dienst door de handelaar of onder diens verantwoordelijkheid werd geïntegreerd;"
"BurgelijkWetboek07","de digitale inhoud of digitale dienst bestemd was om door de consument te worden geïntegreerd en de verkeerde integratie te wijten was aan tekortkomingen in de door de handelaar verstrekte integratie-instructies."
"BurgelijkWetboek07","Indien een beperking die voortvloeit uit een schending van rechten van derden het gebruik van de digitale inhoud of digitale dienst overeenkomstig artikel 50ad of artikel 50ae beperkt, dan kan de consument een beroep doen op artikel 50ai."
"BurgelijkWetboek07","De handelaar bewijst dat:"
"BurgelijkWetboek07","de digitale inhoud of digitale dienst overeenkomstig artikel 50ac werd geleverd;"
"BurgelijkWetboek07","de geleverde digitale inhoud of digitale dienst bij de levering aan de overeenkomst heeft beantwoord voor zover het een gebrek betreft dat kenbaar wordt binnen één jaar vanaf het tijdstip waarop de digitale inhoud of digitale dienst werd geleverd."
"BurgelijkWetboek07","Lid 3, onderdeel b, is niet van toepassing indien de handelaar:"
"BurgelijkWetboek07","aantoont dat de digitale omgeving van de consument niet compatibel is met de technische vereisten van de digitale inhoud of digitale dienst;"
"BurgelijkWetboek07","de consument vóór het sluiten van de overeenkomst op duidelijke en begrijpelijke wijze op de hoogte is gesteld van deze vereisten."
"BurgelijkWetboek07","Voor zover het redelijkerwijs mogelijk en noodzakelijk is, geeft de consument de handelaar gelegenheid om met de technisch beschikbare middelen die voor de consument het minst ingrijpend zijn na te gaan of de oorzaak van het gebrek van de digitale inhoud of digitale dienst toe te schrijven is aan diens digitale omgeving. Indien de consument dit verzuimt en de handelaar heeft de consument voor het sluiten van de overeenkomst op duidelijke en begrijpelijke wijze van de medewerkingsplicht op de hoogte gesteld, bewijst de consument dat het gebrek bestond op het tijdstip bedoeld in artikel 50ag lid 2."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","De handelaar is aansprakelijk voor elk verzuim om de digitale inhoud of digitale dienst te leveren overeenkomstig artikel 50ac en voor een gebrek als bedoeld in de artikelen 50ad, 50ae en 50af lid 1."
"BurgelijkWetboek07","Rechtsvorderingen en verweren, gegrond op feiten die de stelling zouden rechtvaardigen dat de afgeleverde digitale inhoud of digitale dienst niet aan de overeenkomst beantwoordt, verjaren door verloop van twee jaren na de levering, tenzij de consument het gebrek niet kende of behoorde te kennen, met inachtneming van in elk geval de prijs of digitale weergave van waarde en de redelijke verwachtingen van de consument ten aanzien van de duur dat hij gebruik kan maken van de digitale inhoud of digitale dienst."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Komt de handelaar de in of overeenkomstig artikel 50ac gestelde of overeengekomen vereisten niet na, dan is hij in verzuim wanneer hij door de consument in gebreke is gesteld bij een aanmaning waarbij hem een redelijke termijn voor de aflevering is gesteld en nakoming binnen deze termijn uitblijft. De consument is dan bevoegd om de overeenkomst te ontbinden."
"BurgelijkWetboek07","In afwijking van lid 1 is de consument bevoegd om de overeenkomst onmiddellijk te ontbinden indien:"
"BurgelijkWetboek07","de handelaar heeft verklaard of uit de omstandigheden duidelijk blijkt dat hij de digitale inhoud of digitale dienst niet zal leveren;"
"BurgelijkWetboek07","de consument en de handelaar zijn overeengekomen, of uit de omstandigheden rond het sluiten van de overeenkomst duidelijk blijkt, dat een specifiek leveringstijdstip essentieel is voor de consument en de handelaar verzuimt de digitale inhoud of digitale dienst vóór of op dat tijdstip te leveren."
"BurgelijkWetboek07","Indien de consument de overeenkomst ontbindt op grond van lid 1 of lid 2, zijn de artikelen 50ai lid 7, 50aj, 50ak en 50ao van toepassing."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Beantwoordt de afgeleverde digitale inhoud of digitale dienst niet aan de overeenkomst, dan is de consument bevoegd om nakoming te eisen, de prijs te verminderen in evenredigheid met de mate van afwijking van hetgeen is overeengekomen, of de overeenkomst te ontbinden."
"BurgelijkWetboek07","De consument is bevoegd om nakoming te eisen overeenkomstig lid 1 tenzij dat onmogelijk is of voor de handelaar onevenredige kosten met zich brengt, rekening houdend met alle omstandigheden van het geval, waaronder:"
"BurgelijkWetboek07","de waarde die de digitale inhoud of digitale dienst zou hebben wanneer er geen gebrek zou zijn geweest;"
"BurgelijkWetboek07","de omvang van het gebrek."
"BurgelijkWetboek07","Onverminderd lid 2 zorgt de handelaar ervoor dat de digitale inhoud of digitale dienst binnen een redelijke termijn na het tijdstip waarop de handelaar door de consument in kennis is gesteld van het gebrek, kosteloos en zonder ernstige overlast voor de consument aan de overeenkomst beantwoordt, rekening houdend met de aard van de digitale inhoud of digitale dienst en het doel waarvoor de consument deze nodig had."
"BurgelijkWetboek07","De consument is bevoegd om de prijs te verminderen overeenkomstig leden 1 en 5 wanneer de digitale inhoud of digitale dienst wordt geleverd tegen betaling van een prijs of een digitale weergave van waarde, dan wel om de overeenkomst te ontbinden overeenkomstig leden 1 en 6 in de volgende gevallen:"
"BurgelijkWetboek07","beantwoording van de afgeleverde digitale inhoud of digitale dienst aan de overeenkomst als bedoeld in lid 2 is onmogelijk of onevenredig;"
"BurgelijkWetboek07","de handelaar heeft de digitale inhoud of digitale dienst niet aan de overeenkomst laten beantwoorden overeenkomstig lid 3;"
